date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:02:07	7831/7831	---M--	200	added ('OK')	image/jpeg	date:Wed,%2026%20Jul%202017%2017:00:00%20GMT	https://www.google.de/intl/de/ads/images/cards-express.jpg	/home/benjamin/websites/google/www.google.de/intl/de/ads/images/cards-express.jpg	(from https://www.google.de/intl/de/ads/)
12:02:07	42531/42531	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Feb%202018%2021:30:00%20GMT	https://www.google.de/intl/de/adwords/express/?sourceid=awo&subid=de-ww-et-adsol_awx	/home/benjamin/websites/google/www.google.de/intl/de/adwords/express/index8526.html	(from https://www.google.de/intl/de/ads/)
12:02:07	31110/31110	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2018:30:00%20GMT	https://www.google.de/intl/de/ads/images/cards-shopping.jpg	/home/benjamin/websites/google/www.google.de/intl/de/ads/images/cards-shopping.jpg	(from https://www.google.de/intl/de/ads/)
12:02:07	340/340	---M--	302	error ('Found')	text/html	date:Mon,%2026%20Mar%202018%2010:02:07%20GMT	https://www.google.de/intl/de/retail/shopping-campaigns/?utm_source=Internal&utm_medium=InPage&utm_campaign=shoppingcampaigns	/home/benjamin/websites/google/www.google.de/intl/de/retail/shopping-campaigns/indexaeb8.html	(from https://www.google.de/intl/de/ads/)
12:02:09	33529/33529	---M--	200	added ('OK')	image/jpeg	date:Tue,%2029%20Aug%202017%2018:30:00%20GMT	https://www.google.de/intl/de/ads/images/cards-campaigns.jpg	/home/benjamin/websites/google/www.google.de/intl/de/ads/images/cards-campaigns.jpg	(from https://www.google.de/intl/de/ads/)
12:02:09	7354/7354	---MCZ	200	added ('OK')	text/html	date:Tue,%2024%20Oct%202017%2005:00:00%20GMT	https://www.google.de/intl/de/contact/impressum.html	/home/benjamin/websites/google/www.google.de/intl/de/contact/impressum.html	(from https://www.google.de/intl/de/ads/)
12:02:09	42531/42531	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Feb%202018%2021:30:00%20GMT	https://www.google.de/intl/de/adwords/express/?utm_source=awx&utm_medium=et&utm_campaign=ww-ww-et-awx_bizsol	/home/benjamin/websites/google/www.google.de/intl/de/adwords/express/index051d.html	(from https://www.google.de/intl/de/ads/)
12:02:09	263/263	---M--	302	error ('Found')	text/html	date:Mon,%2026%20Mar%202018%2010:02:09%20GMT	https://www.google.de/intl/de/retail/shopping-campaigns/	/home/benjamin/websites/google/www.google.de/intl/de/retail/shopping-campaigns/index.html	(from https://www.google.de/intl/de/ads/)
12:02:14	62082/62082	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202018%2005:30:00%20GMT	https://www.google.de/intl/de/business/?gmbsrc=ww-ww-et-gs-z-gmb-s-z-l~ser-ctrl-u&subid=ww-ww-et-adsol	/home/benjamin/websites/google/www.google.de/intl/de/business/index5bbc.html	(from https://www.google.de/intl/de/ads/)
12:02:15	58408/58408	---MC-	200	added ('OK')	text/javascript	date:Tue,%2006%20Feb%202018%2023:30:00%20GMT	https://www.google.de/ads/js/rs.ads.min.js	/home/benjamin/websites/google/www.google.de/ads/js/rs.ads.min.js	(from https://www.google.de/intl/de/ads/)
12:02:16	84672/84672	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Feb%202018%2005:30:00%20GMT	https://www.google.de/intl/de/services/?sourceid=bizsol&subid=ww-ww-et-adsol_bizsol	/home/benjamin/websites/google/www.google.de/intl/de/services/indexe3c9.html	(from https://www.google.de/intl/de/ads/)
12:02:20	23028/23028	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Feb%202018%2010:00:00%20GMT	https://www.google.de/intl/de/retail/	/home/benjamin/websites/google/www.google.de/intl/de/retail/index.html	(from https://www.google.de/intl/de/ads/)
12:02:20	224/224	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Dec%202016%2001:00:57%20GMT	http://www.google.de/ads/images/icons/icon-arrow-related.png	/home/benjamin/websites/google/www.google.de/ads/images/icons/icon-arrow-related.png	(from https://www.google.de/services/)
12:02:21	405/405	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Dec%202016%2001:00:57%20GMT	http://www.google.de/ads/images/icons/icon-arrow-down.png	/home/benjamin/websites/google/www.google.de/ads/images/icons/icon-arrow-down.png	(from https://www.google.de/services/)
12:02:21	41680/41680	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Feb%202017%2019:30:00%20GMT	https://www.google.de/intl/de/analytics/?utm_source=Internal&utm_medium=adsol	/home/benjamin/websites/google/www.google.de/intl/de/analytics/indexfdc2.html	(from https://www.google.de/intl/de/ads/)
12:02:21	200/200	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Dec%202016%2001:00:57%20GMT	http://www.google.de/ads/images/icons/icon-fab-scroll.png	/home/benjamin/websites/google/www.google.de/ads/images/icons/icon-fab-scroll.png	(from https://www.google.de/services/)
12:02:21	128848/128848	---MC-	200	added ('OK')	text/css	date:Fri,%2016%20Mar%202018%2005:30:00%20GMT	https://www.google.de/services/css/business-solutions.min.css	/home/benjamin/websites/google/www.google.de/services/css/business-solutions.min.css	(from https://www.google.de/services/)
12:02:21	266/266	---M--	302	error ('Found')	text/html	date:Mon,%2026%20Mar%202018%2010:02:09%20GMT	https://www.google.de/intl/de/retail/zertifizierte-haendler/	/home/benjamin/websites/google/www.google.de/intl/de/retail/zertifizierte-haendler/index.html	(from https://www.google.de/intl/de/ads/)
12:02:23	749/749	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Dec%202016%2001:00:57%20GMT	http://www.google.de/ads/images/icons/icon-ui-phone.png	/home/benjamin/websites/google/www.google.de/ads/images/icons/icon-ui-phone.png	(from https://www.google.de/services/)
12:02:23	254/254	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Dec%202016%2001:00:57%20GMT	http://www.google.de/ads/images/icons/icon-fab-video.png	/home/benjamin/websites/google/www.google.de/ads/images/icons/icon-fab-video.png	(from https://www.google.de/services/)
12:02:23	62082/62082	---MCZ	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202018%2005:30:00%20GMT	https://www.google.de/intl/de/business/?gmbsrc=de-ww-et-gs-z-gmb-s-z-l~ser-ctrl-u&subid=de-ww-et-bizsol	/home/benjamin/websites/google/www.google.de/intl/de/business/index70a1.html	(from https://www.google.de/services/)
12:02:23	2508/2508	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Dec%202016%2001:00:57%20GMT	http://www.google.de/images/icons/material/product/1x/adwords_64dp.png	/home/benjamin/websites/google/www.google.de/images/icons/material/product/1x/adwords_64dp.png	(from https://www.google.de/services/)
12:02:23	1876/1876	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Dec%202016%2001:00:57%20GMT	http://www.google.de/images/icons/material/product/1x/shopping_64dp.png	/home/benjamin/websites/google/www.google.de/images/icons/material/product/1x/shopping_64dp.png	(from https://www.google.de/services/)
12:02:24	640/640	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Aug%202017%2019:00:00%20GMT	http://www.google.de/images/branding/product/1x/youtube_64dp.png	/home/benjamin/websites/google/www.google.de/images/branding/product/1x/youtube_64dp.png	(from https://www.google.de/services/)
12:02:24	2496/2496	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Dec%202016%2001:00:57%20GMT	http://www.google.de/images/branding/product/1x/gmail_64dp.png	/home/benjamin/websites/google/www.google.de/images/branding/product/1x/gmail_64dp.png	(from https://www.google.de/services/)
12:02:24	2424/2424	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Dec%202016%2001:00:57%20GMT	http://www.google.de/images/branding/product/1x/calendar_64dp.png	/home/benjamin/websites/google/www.google.de/images/branding/product/1x/calendar_64dp.png	(from https://www.google.de/services/)
12:02:24	2590/2590	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Dec%202016%2001:00:57%20GMT	http://www.google.de/images/branding/product/1x/hangouts_64dp.png	/home/benjamin/websites/google/www.google.de/images/branding/product/1x/hangouts_64dp.png	(from https://www.google.de/services/)
12:02:25	2674/2674	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Dec%202016%2001:00:57%20GMT	http://www.google.de/images/branding/product/1x/drive_64dp.png	/home/benjamin/websites/google/www.google.de/images/branding/product/1x/drive_64dp.png	(from https://www.google.de/services/)
12:02:25	2490/2490	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Oct%202017%2018:30:00%20GMT	http://www.google.de/images/branding/product/1x/adsense_64dp.png	/home/benjamin/websites/google/www.google.de/images/branding/product/1x/adsense_64dp.png	(from https://www.google.de/services/)
12:02:25	1761/1761	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Dec%202016%2001:00:57%20GMT	http://www.google.de/images/branding/product/1x/admob_64dp.png	/home/benjamin/websites/google/www.google.de/images/branding/product/1x/admob_64dp.png	(from https://www.google.de/services/)
12:02:29	22785/22785	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Feb%202017%2019:30:00%20GMT	https://www.google.de/intl/de/analytics/features/mobile-app-analytics.html?utm_source=Internal&utm_campaign=InPage&utm_medium=BusinessSolutions	/home/benjamin/websites/google/www.google.de/intl/de/analytics/features/mobile-app-analytics657b.html	(from https://www.google.de/services/)
12:02:30	319/319	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Dec%202016%2001:00:57%20GMT	http://www.google.de/ads/images/icons/icon-footer-gplus.png	/home/benjamin/websites/google/www.google.de/ads/images/icons/icon-footer-gplus.png	(from https://www.google.de/services/)
12:02:30	352/352	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Dec%202016%2001:00:57%20GMT	http://www.google.de/ads/images/icons/icon-footer-blogger.png	/home/benjamin/websites/google/www.google.de/ads/images/icons/icon-footer-blogger.png	(from https://www.google.de/services/)
12:02:30	36219/36219	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jan%202018%2005:00:00%20GMT	https://www.google.de/intl/de/admob/?subid=ww-ww-et-bizsol&_adc=eww-ww-et-bizsol&utm_source=Internal&utm_medium=ET&utm_campaign=business-sol-in-page-txt	/home/benjamin/websites/google/www.google.de/intl/de/admob/indexdbff.html	(from https://www.google.de/services/)
12:02:30	53647/53647	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202018%2006:30:00%20GMT	https://www.google.de/intl/de/adsense/start/?subid=WW-EN-ET-bizsol-inpage&utm_source=Internal&utm_medium=ET&utm_campaign=business-sol-in-page-txt	/home/benjamin/websites/google/www.google.de/intl/de/adsense/start/index5292.html	(from https://www.google.de/services/)
12:02:30	279/279	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Mar%202018%2010:02:26%20GMT	https://www.google.de/intl/de/adwords/?sourceid=awo&subid=de-ww-et-bizsol	/home/benjamin/websites/google/www.google.de/intl/de/adwords/indexd801.html	(from https://www.google.de/services/)
12:02:30	410/410	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Dec%202016%2001:00:57%20GMT	http://www.google.de/ads/images/icons/icon-footer-twitter.png	/home/benjamin/websites/google/www.google.de/ads/images/icons/icon-footer-twitter.png	(from https://www.google.de/services/)
12:02:31	380/380	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Dec%202016%2001:00:57%20GMT	http://www.google.de/ads/images/icons/icon-footer-youtube.png	/home/benjamin/websites/google/www.google.de/ads/images/icons/icon-footer-youtube.png	(from https://www.google.de/services/)
12:02:31	41680/41680	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Feb%202017%2019:30:00%20GMT	https://www.google.de/intl/de/analytics/?utm_source=Internal&utm_campaign=InPage&utm_medium=BusinessSolutions	/home/benjamin/websites/google/www.google.de/intl/de/analytics/index657b.html	(from https://www.google.de/services/)
12:02:31	42531/42531	---MCZ	200	added ('OK')	text/html	date:Thu,%2001%20Feb%202018%2021:30:00%20GMT	https://www.google.de/intl/de/adwords/express/?utm_source=awx&utm_medium=et&utm_campaign=de-ww-et-awx-bizsol&utm_content=othersol	/home/benjamin/websites/google/www.google.de/intl/de/adwords/express/index58c0.html	(from https://www.google.de/services/)
12:02:31	243/243	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2014%20Mar%202018%2015:03:34%20GMT	https://www.google.de/intl/de/streetview/hire	/home/benjamin/websites/google/www.google.de/intl/de/streetview/hire.5e.delayed	(from https://www.google.de/services/)
12:02:39	60609/60609	---MCZ	200	added ('OK')	text/html	date:Wed,%2025%20Oct%202017%2006:30:00%20GMT	https://www.google.de/intl/de/services/sitemap.html?utm_source=Internal&utm_medium=BusinessSolutions&utm_campaign=trustedstores	/home/benjamin/websites/google/www.google.de/intl/de/services/sitemapfd7c.html	(from https://www.google.de/services/)
12:02:39	462/462	---M--	200	added ('OK')	image/png	date:Thu,%2008%20Dec%202016%2001:00:57%20GMT	http://www.google.de/ads/images/icons/icon-footer-help.png	/home/benjamin/websites/google/www.google.de/ads/images/icons/icon-footer-help.png	(from https://www.google.de/services/)
12:02:39	262/262	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2026%20Mar%202018%2010:02:31%20GMT	https://www.google.de/intl/de/adwords/?subid=de-ww-et-bizsol	/home/benjamin/websites/google/www.google.de/intl/de/adwords/index84bd.html	(from https://www.google.de/services/)
12:02:48	21903/21903	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Dec%202016%2001:00:57%20GMT	https://www.google.de/intl/de/chrome/business/?utm_medium=et&utm_source=bizsol_worksmarter&utm_campaign=explore	/home/benjamin/websites/google/www.google.de/intl/de/chrome/business/index66d3.html	(from https://www.google.de/services/)
12:02:48	332/332	---M--	302	error ('Found')	text/html	date:Mon,%2026%20Mar%202018%2010:02:32%20GMT	https://www.google.de/intl/de/retail/local-inventory-ads/?utm_source=Internal&utm_medium=BusinessSolutions&utm_campaign=localinventoryads	/home/benjamin/websites/google/www.google.de/intl/de/retail/local-inventory-ads/index4a4e.html	(from https://www.google.de/services/)
12:02:48	82552/82552	---MC-	200	added ('OK')	text/javascript	date:Fri,%2007%20Apr%202017%2018:00:00%20GMT	https://www.google.de/services/js/business-solutions.min.js	/home/benjamin/websites/google/www.google.de/services/js/business-solutions.min.js	(from https://www.google.de/services/)
12:02:49	351/351	---M--	302	error ('Found')	text/html	date:Mon,%2026%20Mar%202018%2010:02:32%20GMT	https://www.google.de/intl/de/retail/shopping-campaigns/?utm_source=Internal&utm_medium=BusinessSolutions&utm_campaign=shoppingcampaigns	/home/benjamin/websites/google/www.google.de/intl/de/retail/shopping-campaigns/indexae24.html	(from https://www.google.de/services/)
12:02:49	36219/36219	---MCZ	200	added ('OK')	text/html	date:Wed,%2010%20Jan%202018%2005:00:00%20GMT	https://www.google.de/intl/de/admob/?subid=ww-ww-et-bizsol&_adc=eww-ww-et-bizsol&utm_source=Internal&utm_medium=ET&utm_campaign=business-sol-other-sol	/home/benjamin/websites/google/www.google.de/intl/de/admob/indexf998.html	(from https://www.google.de/services/)
12:02:49	53647/53647	---MCZ	200	added ('OK')	text/html	date:Tue,%2009%20Jan%202018%2006:30:00%20GMT	https://www.google.de/intl/de/adsense/start/?subid=WW-EN-ET-bizsol-othersol&utm_source=Internal&utm_medium=ET&utm_campaign=business-sol-other-sol	/home/benjamin/websites/google/www.google.de/intl/de/adsense/start/index917b.html	(from https://www.google.de/services/)
12:02:49	80213/80213	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Feb%202018%2005:30:00%20GMT	https://www.google.de/intl/de/analytics/tag-manager/?utm_source=Internal&utm_medium=BusinessSolutions&utm_campaign=ExploreSolutions	/home/benjamin/websites/google/www.google.de/intl/de/analytics/tag-manager/index40d8.html	(from https://www.google.de/services/)
12:02:49	309550/309550	---MC-	200	added ('OK')	text/css	date:Wed,%2021%20Mar%202018%2015:00:00%20GMT	https://www.google.de/about/assets/css/main.min.css?cache=dfa877e	/home/benjamin/websites/google/www.google.de/about/assets/css/main.min202e.css	(from https://www.google.de/intl/de/about/)
12:02:49	200/200	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202017%2019:30:00%20GMT	https://www.google.de/about/assets/img/menu.png?cache=38c6aed	/home/benjamin/websites/google/www.google.de/about/assets/img/menu9def.png	(from https://www.google.de/intl/de/about/)
12:02:50	26855/26855	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Dec%202016%2006:30:00%20GMT	https://www.google.de/intl/de/retail/zertifizierte-haendler/?utm_source=Internal&utm_medium=BusinessSolutions&utm_campaign=trustedstores	/home/benjamin/websites/google/www.google.de/intl/de/retail/zertifizierte-haendler/indexfd7c.html	(from https://www.google.de/services/)
12:02:50	23028/23028	---MCZ	200	added ('OK')	text/html	date:Fri,%2009%20Feb%202018%2010:00:00%20GMT	https://www.google.de/intl/de/retail/?utm_source=Internal&utm_medium=BusinessSolutions&utm_campaign=googleforretail	/home/benjamin/websites/google/www.google.de/intl/de/retail/indexe5bf.html	(from https://www.google.de/services/)
12:02:50	415/415	---M--	200	added ('OK')	image/png	date:Mon,%2027%20Feb%202017%2019:30:00%20GMT	https://www.google.de/about/assets/img/close.png?cache=5628868	/home/benjamin/websites/google/www.google.de/about/assets/img/close034d.png	(from https://www.google.de/intl/de/about/)
12:02:51	49923/49923	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Mar%202018%2011:30:00%20GMT	https://www.google.de/intl/de/streetview/hire/	/home/benjamin/websites/google/www.google.de/intl/de/streetview/hire/index.html	(from https://www.google.de/services/)
12:02:51	41680/41680	---MCZ	200	added ('OK')	text/html	date:Mon,%2013%20Feb%202017%2019:30:00%20GMT	https://www.google.de/intl/de/analytics/?utm_source=Internal&utm_medium=BusinessSolutions&utm_campaign=Footer	/home/benjamin/websites/google/www.google.de/intl/de/analytics/index332f.html	(from https://www.google.de/services/)
12:02:51	163/163	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202018%2023:00:00%20GMT	https://www.google.de/about/assets/img/keyboard-arrow-up-999.svg?cache=911336e	/home/benjamin/websites/google/www.google.de/about/assets/img/keyboard-arrow-up-9997586.svg	(from https://www.google.de/intl/de/about/)
12:02:51	585/585	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202018%2023:00:00%20GMT	https://www.google.de/about/assets/img/social-gplus.svg	/home/benjamin/websites/google/www.google.de/about/assets/img/social-gplus.svg	(from https://www.google.de/intl/de/about/)
12:02:52	656/656	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202018%2023:00:00%20GMT	https://www.google.de/about/assets/img/social-instagram.svg	/home/benjamin/websites/google/www.google.de/about/assets/img/social-instagram.svg	(from https://www.google.de/intl/de/about/)
12:02:52	540/540	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202018%2023:00:00%20GMT	https://www.google.de/about/assets/img/social-youtube.svg	/home/benjamin/websites/google/www.google.de/about/assets/img/social-youtube.svg	(from https://www.google.de/intl/de/about/)
12:02:53	649/649	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202018%2023:00:00%20GMT	https://www.google.de/about/assets/img/social-twitter.svg	/home/benjamin/websites/google/www.google.de/about/assets/img/social-twitter.svg	(from https://www.google.de/intl/de/about/)
12:02:53	415/415	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202018%2023:00:00%20GMT	https://www.google.de/about/assets/img/social-facebook.svg	/home/benjamin/websites/google/www.google.de/about/assets/img/social-facebook.svg	(from https://www.google.de/intl/de/about/)
12:02:53	552/552	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202018%2023:00:00%20GMT	https://www.google.de/about/assets/img/social-linkedin.svg	/home/benjamin/websites/google/www.google.de/about/assets/img/social-linkedin.svg	(from https://www.google.de/intl/de/about/)
12:02:54	876/876	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2021%20Apr%202017%2021:30:00%20GMT	https://www.google.de/about/assets/img/help.svg	/home/benjamin/websites/google/www.google.de/about/assets/img/help.svg	(from https://www.google.de/intl/de/about/)
12:02:55	18608/18608	---MCZ	200	added ('OK')	text/html	date:Wed,%2017%20Jan%202018%2005:00:00%20GMT	https://www.google.de/intl/de/contact/	/home/benjamin/websites/google/www.google.de/intl/de/contact/index.html	(from https://www.google.de/intl/de/about/)
